start_date_time,AATB,JUNG,KERG,MOSC,NEWK,OULU,SOPO,THUL,JUNG1,MXCO,APTY,ATHN,FSMT,INVK,NAIN,PSNM,BKSN
2010-07-05,1435.82,164.24,230.14,221.03,,110.1,323.3,126.9,389.83,229.45,178.95,56.25,223.02,197.58,221.28,616.12,108.7
2010-07-06,1435.83,164.26,230.99,221.32,99.03,110.17,324.8,126.89,389.45,229.0,179.2,56.39,223.13,197.54,221.32,616.21,108.82
2010-07-07,1434.95,163.94,230.19,221.08,98.78,110.2,324.49,126.88,389.21,228.96,179.22,56.25,223.32,197.81,221.58,615.8,108.9
2010-07-08,1432.76,164.14,230.44,220.78,98.64,109.96,325.18,126.52,390.06,229.06,178.71,56.26,223.58,197.82,221.24,616.49,109.0
2010-07-09,1442.57,164.4,230.26,220.53,98.8,110.16,323.8,127.0,391.03,229.41,178.94,56.4,223.03,197.57,221.28,616.94,109.42
2010-07-10,1436.65,164.32,231.34,220.46,98.59,110.3,323.35,127.18,391.93,228.43,179.56,56.38,224.02,198.15,221.48,616.36,109.42
2010-07-11,1441.63,164.36,229.42,220.22,98.8,110.17,323.02,127.31,391.76,228.34,179.28,56.36,223.87,198.02,221.86,615.53,109.36
2010-07-12,1441.96,164.56,229.96,220.57,98.98,110.1,324.13,127.06,391.67,229.32,178.99,56.27,224.5,198.22,221.65,615.8,109.46
2010-07-13,1442.05,164.82,231.75,220.88,98.65,110.44,324.6,127.05,391.6,229.45,179.46,56.26,224.54,198.57,221.79,616.62,111.68
2010-07-14,1443.03,164.14,230.51,220.34,98.48,109.79,324.68,126.89,389.89,229.52,179.2,56.24,223.83,197.84,221.68,617.67,110.76
2010-07-15,1439.36,164.13,230.53,219.27,98.39,109.64,324.09,125.94,390.09,229.36,178.25,56.16,222.3,196.77,220.81,616.55,110.57
2010-07-16,1424.61,163.68,230.12,219.05,98.2,109.96,323.34,126.58,389.07,228.78,178.47,56.14,223.44,197.86,221.3,616.31,109.68
2010-07-17,1424.07,164.14,229.75,219.41,98.41,109.95,324.05,126.8,388.57,229.12,178.53,56.28,223.99,198.16,221.62,616.76,109.12
2010-07-18,1427.24,163.48,230.85,219.56,98.58,110.1,323.99,127.31,386.97,229.33,178.97,56.39,224.01,198.14,221.52,616.47,109.14
2010-07-19,1424.28,164.69,232.15,220.06,98.66,110.71,324.22,127.25,390.68,230.11,180.36,56.5,224.81,198.63,221.69,616.63,109.13
2010-07-20,1423.77,164.83,232.19,219.6,98.69,110.7,325.24,127.46,391.7,229.74,180.79,56.38,224.72,198.7,222.08,616.52,109.21
2010-07-21,1421.55,164.65,232.1,219.52,98.47,110.16,324.4,127.17,391.91,229.57,179.84,56.33,224.63,198.42,222.01,615.97,108.91
2010-07-22,1422.99,164.38,231.87,219.67,98.83,110.33,325.14,127.01,390.74,229.77,179.59,56.32,224.44,198.12,221.81,615.93,108.91
2010-07-23,1420.78,163.46,,219.09,98.34,110.46,323.94,127.16,387.57,228.34,180.07,56.28,224.12,197.88,221.65,616.12,108.67
2010-07-24,1409.41,161.27,229.76,218.21,97.6,109.68,323.0,126.8,376.67,227.42,178.19,56.1,222.73,196.56,220.52,614.71,108.15
2010-07-25,1413.17,162.74,230.25,218.72,97.9,109.48,321.83,126.57,377.14,227.18,177.75,56.24,223.27,197.05,220.62,615.47,108.31
2010-07-26,1417.52,163.51,230.77,219.06,98.36,109.58,322.24,126.91,378.22,227.82,178.19,56.4,223.58,197.32,221.31,616.87,107.9
2010-07-27,1420.8,163.17,229.82,219.16,98.62,109.57,322.3,127.0,374.8,228.64,178.45,56.39,223.24,197.31,221.7,617.04,107.99
2010-07-28,1422.19,163.88,230.51,219.41,98.37,109.5,321.32,126.94,375.45,229.13,178.8,56.38,222.7,197.52,221.13,615.91,108.23
2010-07-29,1424.08,162.78,230.44,219.24,98.34,109.28,321.98,126.6,374.92,228.79,178.25,56.29,222.78,197.33,221.02,615.18,108.53
2010-07-30,1419.04,162.9,229.45,218.52,98.56,109.73,322.09,126.35,370.29,228.91,178.26,56.23,222.62,196.89,220.97,614.33,108.22
2010-07-31,1421.24,163.71,230.23,218.68,98.72,109.8,321.94,126.47,370.73,229.03,178.59,56.23,223.04,197.02,221.39,615.61,108.55
2010-08-01,1416.04,164.11,230.23,218.72,98.65,109.92,323.58,126.89,373.97,229.0,179.27,56.24,223.44,197.42,221.43,617.26,108.26
2010-08-02,1415.28,164.14,230.51,219.53,98.63,110.01,323.83,127.2,376.69,229.62,179.31,56.31,223.4,197.52,221.34,617.06,109.15
2010-08-03,1405.79,163.02,229.2,218.96,98.46,109.99,320.05,127.09,372.67,229.22,179.01,56.26,222.5,197.04,221.09,616.55,108.85
2010-08-04,1389.73,161.06,223.2,214.24,95.97,106.68,309.12,123.28,366.94,225.92,173.87,55.87,216.8,192.08,214.39,613.77,107.7
2010-08-05,1389.93,160.27,224.44,214.25,96.3,106.78,311.44,123.27,365.52,226.81,173.94,55.84,217.14,191.91,214.76,613.89,107.62
2010-08-06,1390.87,160.89,225.41,214.68,97.2,107.54,315.97,124.22,366.61,227.48,174.51,55.93,218.74,193.29,216.21,613.99,107.39
2010-08-07,1405.95,162.88,228.5,216.71,97.94,108.35,318.02,125.07,370.08,228.61,175.75,56.24,221.01,195.13,218.36,616.95,107.96
2010-08-08,1413.11,163.39,229.0,217.48,98.2,108.96,320.14,125.54,372.48,229.42,177.0,56.4,221.87,196.19,219.7,617.73,108.6
2010-08-09,1414.2,164.22,229.91,218.38,98.12,109.42,320.46,126.42,375.67,,178.01,56.47,222.47,197.05,220.52,617.91,108.83
2010-08-10,1407.27,164.19,228.67,218.52,98.24,109.5,321.26,126.33,377.56,,178.26,56.43,222.72,196.54,220.67,617.53,108.48
2010-08-11,1404.6,163.87,229.03,217.87,98.11,109.31,321.01,125.85,378.87,229.58,177.69,56.28,221.1,195.88,219.79,616.36,108.33
2010-08-12,1407.57,164.06,229.75,217.86,97.95,109.28,320.0,125.87,379.38,228.77,177.14,56.22,221.89,196.44,220.12,616.33,108.1
2010-08-13,1412.07,164.33,229.99,217.87,98.12,109.39,319.54,126.43,380.56,228.78,177.36,56.38,221.65,196.89,220.69,616.89,108.08
2010-08-14,1407.95,163.38,229.39,218.56,98.35,109.53,320.28,126.54,380.05,229.19,178.08,56.44,222.52,197.3,220.65,618.4,108.35
2010-08-15,1403.88,163.66,231.22,218.9,98.26,109.92,320.86,126.61,377.41,229.44,179.39,56.46,223.32,197.62,220.72,618.14,108.28
2010-08-16,1415.54,163.54,230.33,219.31,98.31,110.09,321.54,126.36,376.75,226.27,178.9,56.61,223.0,196.98,220.2,618.12,108.23
2010-08-17,1407.45,162.99,231.08,219.61,98.25,110.05,322.92,126.34,375.57,219.75,179.54,56.49,223.85,197.18,220.83,617.46,108.43
2010-08-18,1406.28,163.73,229.54,220.45,98.29,110.28,324.55,126.05,377.02,229.29,179.26,56.4,223.57,197.06,220.99,616.88,108.3
2010-08-19,1407.81,163.77,230.39,221.03,98.31,110.22,322.68,125.91,378.12,229.16,179.57,56.32,223.28,197.77,221.28,617.12,107.48
2010-08-20,1410.48,164.04,230.6,222.25,98.56,110.58,322.98,126.6,380.91,228.74,179.91,56.31,223.7,198.79,221.8,616.74,108.22
2010-08-21,1407.34,163.54,230.75,221.98,98.56,110.32,322.72,126.37,382.52,214.64,179.32,56.27,223.62,197.94,221.32,616.9,107.91
2010-08-22,1406.3,163.93,231.68,221.76,98.46,110.54,323.01,126.33,385.85,229.43,180.01,56.34,223.17,197.7,221.49,617.67,108.07
2010-08-23,1407.56,163.24,229.54,221.2,98.61,110.59,322.41,126.5,385.55,230.01,180.19,56.28,223.55,198.38,221.58,617.9,108.14
2010-08-24,1417.45,163.98,228.39,220.91,98.51,110.3,318.78,126.5,386.85,229.0,179.72,56.4,222.38,197.61,220.59,618.47,108.25
2010-08-25,1408.93,162.8,229.6,220.47,98.27,110.14,318.32,126.18,385.57,228.6,179.06,56.37,221.43,196.9,219.58,616.69,108.06
2010-08-26,1406.19,163.19,228.88,221.51,98.32,110.14,319.52,126.28,387.3,228.37,179.25,56.31,222.01,197.06,219.88,615.52,108.05
2010-08-27,1410.9,162.97,228.65,221.47,98.26,110.19,319.18,126.4,386.45,227.81,179.12,56.35,221.71,196.96,220.0,616.2,108.09
2010-08-28,1408.3,160.97,229.41,221.24,98.3,109.98,319.5,126.05,377.37,228.99,178.56,56.36,221.47,196.87,220.37,617.3,108.02
2010-08-29,1408.29,162.38,229.03,221.75,98.3,110.15,321.51,126.04,376.11,229.15,178.41,56.44,221.68,196.78,220.12,616.98,108.2
2010-08-30,1411.24,162.39,229.69,222.1,98.49,110.32,323.46,126.29,375.64,229.43,178.79,56.24,222.3,197.24,221.46,616.42,108.18
2010-08-31,1409.67,162.89,230.64,222.04,98.36,110.23,322.1,126.4,375.54,228.95,178.77,56.48,222.61,197.6,221.48,617.46,108.14
2010-09-01,1400.58,163.05,229.29,221.82,98.28,110.15,320.05,126.42,374.4,228.54,179.2,56.42,222.34,197.33,221.3,616.84,108.18
2010-09-02,1407.91,163.94,228.75,222.8,98.61,110.2,321.45,126.82,376.66,228.99,179.1,56.49,222.6,197.68,221.5,616.39,108.45
2010-09-03,1406.44,163.95,229.77,222.9,98.82,110.22,322.36,126.59,378.06,229.74,178.65,56.37,222.69,198.14,221.71,617.53,107.61
2010-09-04,1416.23,163.98,231.04,223.35,99.02,110.53,323.54,127.26,378.82,230.3,180.07,56.59,223.4,198.57,222.06,618.2,108.12
2010-09-05,1421.31,164.74,231.7,223.8,99.3,110.73,324.45,127.64,381.76,230.18,180.01,56.66,223.92,198.81,222.76,618.4,108.53
2010-09-06,1421.95,164.33,232.34,223.19,99.08,110.16,325.19,127.38,381.32,229.5,178.44,56.62,223.68,198.71,222.81,618.86,108.41
2010-09-07,1417.3,163.89,229.98,222.58,98.45,109.92,323.48,126.45,381.35,228.84,178.36,56.46,222.19,197.31,221.47,617.12,108.17
2010-09-08,1416.7,163.17,227.43,222.12,98.46,109.44,319.96,126.35,379.5,228.96,177.8,56.42,222.52,197.55,221.24,616.08,107.83
2010-09-09,1410.07,163.46,230.35,221.68,98.55,109.84,321.4,127.15,376.91,210.33,178.64,56.38,222.31,197.43,221.5,614.88,107.34
2010-09-10,1406.13,162.89,,220.48,98.2,109.17,321.76,126.06,373.92,,177.46,56.27,221.79,196.72,220.0,614.9,107.39
2010-09-11,1401.23,163.16,228.22,220.69,98.49,109.51,323.57,126.16,374.75,228.98,178.26,56.13,221.88,196.83,221.04,615.73,107.34
2010-09-12,1403.94,163.07,230.26,221.25,98.31,109.69,323.73,126.25,375.59,229.13,178.86,56.19,222.19,196.56,221.14,616.13,107.39
2010-09-13,1406.26,162.92,229.19,221.64,98.26,109.74,322.36,126.23,370.24,229.17,179.28,56.29,222.21,196.81,220.59,616.69,107.65
2010-09-14,1413.11,163.56,229.4,222.18,98.59,109.99,320.35,126.67,371.22,229.66,179.91,56.51,222.37,197.38,221.59,617.57,107.7
2010-09-15,1406.78,162.38,227.86,221.02,97.96,109.26,316.97,125.89,368.92,228.97,178.81,56.31,221.47,196.7,219.79,616.83,106.82
2010-09-16,1400.28,160.85,225.94,218.37,97.06,108.26,314.6,124.81,365.2,226.66,176.88,55.96,220.49,195.21,218.45,614.65,105.87
2010-09-17,1398.96,161.66,226.01,219.51,97.2,108.82,315.94,125.21,367.4,227.52,177.81,55.98,220.12,195.3,218.57,614.5,106.18
2010-09-18,1393.52,162.37,227.14,220.0,97.51,109.19,316.81,126.0,369.69,227.38,178.83,55.93,220.9,196.04,219.37,615.33,106.5
2010-09-19,1391.53,162.77,229.11,221.13,97.77,109.58,319.36,126.18,370.72,227.64,179.27,56.16,221.76,196.71,220.57,616.78,106.57
2010-09-20,1391.2,163.19,229.96,221.49,98.16,109.83,319.29,126.61,371.61,228.45,179.54,56.29,222.46,197.04,221.16,616.95,106.82
2010-09-21,1398.46,163.04,229.46,221.41,98.36,109.47,318.29,126.44,372.62,229.06,178.57,56.28,222.43,197.2,221.39,617.29,106.82
2010-09-22,1396.07,163.07,229.64,222.11,98.03,109.74,316.79,126.55,373.9,229.55,179.01,56.39,222.48,197.57,222.19,618.96,106.96
2010-09-23,1394.62,162.82,228.51,221.48,97.77,109.47,318.16,126.19,373.52,227.96,179.04,56.22,221.78,197.07,221.69,618.04,106.63
2010-09-24,1399.31,162.57,228.57,221.33,97.5,109.28,316.16,126.04,374.34,227.95,179.01,56.25,221.63,197.38,221.21,616.36,106.74
2010-09-25,1400.18,161.63,228.23,221.38,97.9,109.27,317.08,125.69,369.93,228.14,178.75,56.24,220.67,196.67,221.21,616.15,106.95
2010-09-26,1395.54,162.85,227.96,221.53,98.01,109.48,315.84,126.12,370.84,228.5,178.65,56.24,221.61,196.97,221.68,616.26,106.6
2010-09-27,1392.32,163.5,227.61,221.55,97.56,109.45,315.29,125.53,370.84,228.34,178.1,56.26,221.21,197.14,220.31,615.41,106.62
2010-09-28,1393.45,163.14,226.68,221.54,97.63,109.27,316.22,125.42,370.69,228.11,177.84,56.12,220.64,196.49,220.16,616.25,106.91
2010-09-29,1400.23,163.21,228.3,222.5,97.98,109.38,318.49,125.71,370.06,228.23,177.87,56.33,221.2,196.93,221.25,616.78,107.3
2010-09-30,1401.66,163.73,228.71,223.66,98.13,109.98,321.34,126.27,370.35,229.89,178.86,56.5,222.33,197.71,221.45,617.43,107.48
2010-10-01,1404.01,163.77,227.72,223.94,98.38,110.12,319.65,126.49,369.46,229.93,179.13,56.5,222.73,197.52,221.37,616.97,107.55
2010-10-02,1420.67,163.89,230.99,224.05,98.84,110.23,319.55,126.02,369.39,229.97,179.04,56.46,222.84,198.14,222.13,616.19,107.57
2010-10-03,1415.65,164.1,229.71,224.24,98.9,110.24,321.07,126.46,371.65,230.27,179.3,56.54,223.45,198.3,223.42,615.56,107.47
2010-10-04,1418.23,163.11,230.6,224.92,99.04,110.5,322.6,126.56,371.6,230.0,179.81,56.62,224.21,198.83,223.17,615.97,107.62
2010-10-05,1409.6,164.33,231.88,224.77,99.2,110.23,322.3,125.75,370.1,230.25,179.32,56.52,222.89,197.74,223.55,617.05,107.34
2010-10-06,1402.39,163.23,229.61,222.26,98.3,109.2,317.27,125.36,367.42,228.5,177.52,56.27,221.55,197.38,221.09,615.87,106.67
2010-10-07,1397.15,163.71,229.42,220.7,98.52,109.63,318.21,125.56,369.64,228.81,178.43,56.3,222.08,197.87,221.91,615.79,106.69
2010-10-08,1389.11,164.03,230.0,220.16,98.81,110.09,321.77,125.88,371.38,229.52,178.93,56.31,222.65,198.25,222.03,616.36,107.1
2010-10-09,1403.7,164.73,229.39,219.96,98.89,110.27,322.39,125.6,373.79,230.15,179.89,56.44,223.34,198.59,222.94,617.12,107.52
2010-10-10,1396.97,165.17,230.58,220.77,99.2,111.09,324.03,125.76,375.96,230.53,182.13,56.5,223.87,198.82,223.7,619.32,107.59
2010-10-11,1402.99,165.29,230.74,220.63,98.87,110.27,321.32,125.26,377.39,230.65,181.07,56.64,223.82,198.24,222.22,620.16,108.26
2010-10-12,1391.64,165.42,229.14,219.82,98.59,110.25,319.12,124.59,376.69,230.42,180.82,56.34,222.2,196.71,221.33,616.74,107.65
2010-10-13,1388.68,164.26,228.54,219.89,98.58,110.32,318.81,124.98,374.85,230.08,181.03,56.3,222.21,197.52,221.35,616.0,107.19
2010-10-14,1384.44,164.52,229.26,219.62,98.7,110.68,318.94,125.19,375.4,229.38,181.29,56.43,222.69,198.27,221.83,617.14,106.95
2010-10-15,1388.57,164.7,229.97,219.58,99.09,110.98,320.83,125.51,376.37,228.88,181.06,56.46,223.4,198.45,222.02,617.23,107.39
2010-10-16,1387.48,164.4,229.16,218.97,99.04,110.47,321.38,125.21,375.25,229.41,180.45,56.56,223.24,198.22,221.42,618.3,107.26
2010-10-17,1390.92,164.17,228.1,217.88,98.57,109.77,318.4,124.39,372.67,229.36,179.6,56.45,221.9,197.34,220.8,615.74,106.75
2010-10-18,1401.71,164.71,229.18,217.9,98.6,110.18,318.58,124.78,373.0,229.93,180.38,56.49,222.81,198.08,221.2,615.81,106.81
2010-10-19,1394.27,163.56,229.96,217.82,98.59,110.38,318.7,124.59,370.35,229.6,180.46,56.48,222.28,197.43,221.53,615.84,106.59
2010-10-20,1396.68,163.22,231.21,217.81,98.84,110.48,319.75,124.97,370.14,229.99,180.5,56.55,222.97,198.01,221.95,616.92,106.81
2010-10-21,1393.52,163.29,229.54,217.92,98.79,110.6,319.47,124.81,371.71,229.85,180.74,56.45,222.74,197.72,221.69,617.37,106.87
2010-10-22,1393.82,163.6,229.08,217.89,98.76,110.88,318.71,125.05,372.65,229.71,181.51,56.34,222.85,197.7,221.66,617.41,106.67
2010-10-23,1391.28,162.86,225.77,215.43,97.89,109.93,314.8,124.5,370.86,229.07,179.59,56.22,221.48,196.59,220.29,616.46,106.33
2010-10-24,1394.07,162.58,226.21,214.59,97.62,109.23,314.31,123.78,370.53,228.39,177.93,56.21,220.43,195.51,219.47,615.78,106.18
2010-10-25,1387.38,163.22,227.37,214.08,97.31,109.07,314.83,123.38,371.34,228.24,177.67,55.87,220.36,195.19,219.39,614.44,106.21
2010-10-26,1390.07,163.33,227.98,214.03,97.54,109.3,316.07,124.02,372.49,228.6,177.86,55.94,220.8,195.48,219.88,614.51,106.21
2010-10-27,1392.65,162.67,227.17,215.63,97.5,109.46,317.86,124.31,370.91,228.82,178.32,56.14,221.78,196.23,220.07,614.72,106.51
2010-10-28,1396.79,162.9,226.05,216.43,97.7,109.77,317.29,124.67,371.35,229.15,179.07,56.22,221.82,196.36,219.64,614.93,106.49
2010-10-29,1392.03,163.51,228.8,216.94,98.47,110.1,318.43,125.05,373.76,228.85,179.07,56.2,222.32,196.89,220.75,613.85,106.8
2010-10-30,1391.81,161.85,231.21,216.01,98.67,109.6,320.35,124.75,373.62,228.01,177.99,56.1,222.24,196.95,221.34,614.32,106.86
2010-10-31,1395.5,159.57,229.51,213.72,97.94,108.75,319.04,123.46,368.93,227.8,177.02,55.86,220.86,196.33,219.66,615.07,106.28
2010-11-01,1388.23,160.48,227.32,213.19,97.12,108.72,313.98,123.37,365.43,226.83,177.98,55.65,219.07,195.09,218.19,614.61,105.96
2010-11-02,1395.92,162.54,228.39,214.48,97.8,109.21,316.25,124.19,369.22,227.78,178.91,55.97,220.34,195.78,219.35,615.67,106.3
2010-11-03,1399.24,162.18,229.68,214.9,98.14,109.8,316.12,124.55,368.66,228.29,179.22,55.99,220.78,196.22,219.97,616.46,106.4
2010-11-04,1400.04,162.61,231.03,216.79,98.3,110.31,317.83,125.21,369.86,227.84,180.62,56.22,221.41,196.75,220.68,616.88,106.52
2010-11-05,1401.86,162.68,231.71,217.88,98.41,110.35,317.62,125.4,370.62,226.75,180.97,56.28,222.0,197.15,220.68,615.76,106.88
2010-11-06,1398.71,163.3,230.44,218.31,98.6,110.53,318.11,125.35,372.32,226.37,181.03,56.27,222.8,197.32,219.7,616.75,107.51
2010-11-07,1396.43,164.12,229.14,218.51,98.77,110.84,318.52,125.53,373.59,226.54,181.25,56.42,222.94,197.71,220.76,617.01,107.58
2010-11-08,1401.0,164.75,229.21,217.68,98.83,110.52,318.98,125.2,374.79,226.49,180.52,56.3,222.94,197.38,220.47,616.31,107.69
2010-11-09,1403.44,165.18,229.65,217.09,98.83,110.31,317.29,125.12,375.95,226.87,179.58,56.2,222.77,197.5,221.54,617.27,107.79
2010-11-10,1407.33,164.9,228.33,217.09,98.78,110.44,319.41,125.54,374.64,226.85,179.73,56.4,223.25,197.6,221.43,616.55,107.65
2010-11-11,1407.84,163.41,227.99,215.92,98.5,109.81,318.59,124.83,370.24,227.76,179.64,56.43,222.25,196.34,220.31,617.54,107.44
2010-11-12,1420.84,161.3,228.86,216.99,98.66,109.79,318.04,124.96,365.84,228.38,180.32,56.39,222.13,196.44,219.89,618.13,107.84
2010-11-13,1420.86,163.36,226.65,217.94,98.61,110.25,318.69,125.5,372.67,228.49,180.73,56.6,222.14,196.36,221.04,618.09,108.01
2010-11-14,1424.15,162.45,226.52,217.69,98.38,109.93,315.98,125.4,371.87,228.12,180.08,56.57,221.83,196.06,220.97,616.59,107.26
2010-11-15,1406.59,161.77,226.66,215.66,97.68,108.84,314.45,124.41,370.13,227.5,177.93,56.27,220.89,195.7,218.91,616.16,106.61
2010-11-16,1400.35,162.09,225.58,215.29,97.52,108.85,314.37,124.32,367.92,227.43,177.05,56.19,220.95,196.16,218.98,615.81,106.71
2010-11-17,1413.69,162.72,227.46,216.54,97.88,109.06,315.63,124.8,369.25,227.71,176.43,56.22,221.83,196.3,220.12,615.54,107.01
2010-11-18,1417.26,163.16,228.65,217.23,98.03,109.21,316.1,124.29,369.2,227.59,176.51,56.1,221.49,195.3,219.34,615.21,106.97
2010-11-19,1411.78,163.06,228.86,217.11,98.29,108.93,317.42,123.8,368.43,227.12,176.3,56.19,222.01,196.13,219.3,617.08,106.88
2010-11-20,1409.52,162.2,228.56,217.33,97.48,108.99,315.55,122.88,367.15,226.93,175.59,56.06,221.44,195.8,219.59,616.08,106.93
2010-11-21,1407.5,162.52,227.52,217.71,97.91,109.02,316.91,123.26,369.09,227.73,176.79,56.26,222.6,196.55,220.22,616.9,107.23
2010-11-22,1416.99,163.41,226.35,218.6,97.91,109.46,317.16,123.45,368.49,228.04,178.54,56.2,223.15,196.73,220.75,617.94,107.65
2010-11-23,1409.93,162.79,227.66,218.7,97.63,109.58,316.58,124.55,365.27,227.81,178.34,56.22,222.14,195.46,219.62,616.73,107.41
2010-11-24,1404.05,162.59,227.22,219.01,97.96,109.48,315.53,124.56,366.0,227.62,178.09,56.17,221.75,195.26,219.22,616.63,107.34
2010-11-25,1402.52,162.83,225.36,218.77,97.55,109.44,316.09,123.99,366.55,227.42,177.73,56.04,220.87,195.0,218.84,615.14,106.96
2010-11-26,1403.71,162.56,226.72,218.6,97.78,109.18,317.63,124.18,365.23,228.0,177.61,55.96,220.86,195.17,218.73,616.15,107.15
2010-11-27,1398.49,162.47,227.77,219.03,97.95,109.25,318.46,124.06,364.69,227.73,177.41,56.02,220.63,195.5,219.28,616.75,107.14
2010-11-28,1394.93,161.87,227.17,218.3,97.42,108.69,315.0,123.23,363.76,226.57,176.51,55.87,219.06,193.96,218.38,615.17,106.72
2010-11-29,1407.41,162.39,227.91,219.32,97.71,109.28,315.0,124.53,364.58,226.67,177.16,55.96,219.91,194.99,219.02,614.6,106.88
2010-11-30,1405.75,162.19,226.86,221.2,97.62,109.5,316.91,125.19,366.63,227.0,177.9,56.03,220.59,195.45,219.55,614.66,107.57
2010-12-01,1410.32,163.16,228.64,221.93,97.96,109.44,318.06,125.56,367.48,227.05,178.39,55.94,220.37,195.7,219.19,614.73,107.44
2010-12-02,1401.05,163.58,228.8,220.52,98.28,109.11,316.65,125.67,368.56,227.1,178.3,56.02,220.53,195.82,219.05,614.32,107.33
2010-12-03,1403.72,163.25,229.0,220.22,98.44,109.38,316.16,125.68,368.39,226.81,178.18,55.98,220.71,195.38,219.14,614.67,106.97
2010-12-04,1403.55,162.56,229.9,219.54,98.43,109.45,316.97,125.34,367.07,226.58,178.65,56.25,220.43,195.23,219.48,615.44,107.25
2010-12-05,1400.54,162.22,230.12,219.52,98.63,109.57,316.35,125.74,366.08,226.6,179.01,56.19,220.37,195.29,219.78,616.11,107.67
2010-12-06,1398.02,161.58,229.87,219.92,98.57,109.39,315.21,126.04,364.42,225.91,178.57,55.82,219.87,195.74,219.61,616.54,107.7
2010-12-07,1399.07,161.57,226.77,219.27,98.48,109.15,313.45,125.85,365.08,225.89,178.54,55.9,219.85,,219.29,615.77,107.75
2010-12-08,1401.95,162.28,226.82,219.11,98.55,109.22,314.08,125.97,367.04,226.98,178.57,56.11,220.14,,219.96,616.3,107.88
2010-12-09,1412.64,161.68,227.92,219.51,98.53,109.56,315.26,126.2,364.27,226.96,178.75,56.19,220.65,,220.23,616.29,107.93
2010-12-10,1415.7,161.13,228.65,220.1,98.48,109.62,315.56,126.36,361.02,226.24,179.39,56.23,221.62,,221.05,615.62,108.4
2010-12-11,1415.06,161.12,228.93,220.29,98.45,109.66,316.01,126.27,361.33,226.23,180.6,56.51,222.0,,220.7,615.44,108.96
2010-12-12,1412.24,161.59,227.15,219.69,98.27,109.47,314.96,126.72,361.46,225.5,180.02,56.66,221.82,,221.04,615.6,108.77
2010-12-13,1410.32,161.76,225.55,217.9,97.98,108.77,311.85,125.66,362.36,224.3,177.15,56.28,219.54,195.02,217.94,616.36,108.34
2010-12-14,1385.01,161.0,223.81,216.21,97.66,107.84,308.9,125.38,361.09,223.98,175.94,56.09,218.25,195.38,214.78,612.98,107.22
2010-12-15,1398.75,160.73,222.73,216.08,97.31,107.19,308.53,124.66,360.08,224.16,175.59,56.09,216.77,194.64,214.64,613.37,106.83
2010-12-16,1403.29,161.12,224.16,217.06,97.31,107.49,310.79,124.39,360.96,226.28,175.99,56.16,217.34,195.2,215.15,613.17,107.11
2010-12-17,1409.51,162.14,226.18,217.95,97.38,108.13,311.71,124.77,362.6,227.52,175.86,56.44,218.3,195.43,215.85,613.78,107.84
2010-12-18,1405.53,162.36,225.27,218.32,97.59,108.36,311.17,124.75,362.29,227.77,175.44,56.4,218.26,195.27,216.55,614.34,107.63
2010-12-19,1405.92,161.94,225.02,218.16,97.97,108.49,313.46,124.84,362.74,228.37,176.03,56.32,218.7,195.05,217.98,614.2,107.07
2010-12-20,1408.04,162.13,226.82,218.2,98.48,108.55,314.29,124.61,363.31,229.02,176.93,56.29,218.71,194.52,218.73,614.37,106.83
2010-12-21,1416.56,161.83,227.67,217.69,98.1,108.81,314.23,125.07,363.57,229.05,178.01,56.57,218.91,195.1,218.77,616.25,107.01
2010-12-22,1416.43,161.81,227.22,217.42,98.25,108.96,314.86,125.06,364.47,229.35,178.03,56.45,219.09,195.68,219.16,616.54,106.76
